,0,1,2,3,4,5,6,7
0,0.6480980213005018,0.07395492736926763,0.6480980076043044,0.25193060629613573,0.657374581726182,0.8619544749423989,0.21840122840136056,1.18327101984031
1,0.4085730197543281,1.195020075904897,0.3417118993787657,0.03921460560914484,0.4486926030531144,0.853370282748223,0.5697415848634392,0.685946883085248
2,0.44176639346589575,0.4085730156753955,0.42380319193269594,0.2184012225189759,0.5697415830309612,0.26051267344943696,0.9916083811270506,1.096279356407254
3,0.732227045986546,0.3477948199614622,0.729918785834859,0.4549561145591759,1.0030900348546994,0.829552982435343,1.8982263076498425,0.23935807318606214
4,0.09683919357263455,0.04728916391267694,0.41774814788232434,0.9541799045248187,0.8709060304598417,1.5283483826875197,0.03921460674110111,0.09683919269475415
5,0.3987134021063368,0.7429557534179425,0.2937199192858541,1.4883103386015613,0.012145090308719273,0.5795086535332703,0.38204010839138736,0.1932246750526428
6,0.2863720602493539,0.3041471034734796,1.8707587964475372,0.3477948136544259,0.10999574103128738,0.35694616082735053,1.1108841450519054,0.25193061200101646
7,0.8543542140452001,0.34171190258806344,0.003369910351333692,0.23410800491406117,0.9916083825659019,1.0030900461575687,0.7462957224421507,0.6613265645765763
8,0.0,0.35340850549845404,0.1516720850847847,0.1770428003131172,0.7939324474955853,0.4177481596885323,0.205800590479738,0.5552185912164895
9,2.7461862662703926,0.6859468873304201,0.3845047283769525,0.28077811645908535,0.8525992460843814,0.3860710302819258,0.3778659396314676,0.28637206024935313
10,0.5189452197562655,0.26051267253478944,0.019732241343483323,0.44176639521646643,0.9916083825659019,0.3987134090403166,0.6375447791005081,0.49252318807918233
11,0.44506167684233033,0.4712228544875164,0.20143065975005328,0.5552185850901138,0.02144246329792273,0.41534838860644596,0.38450491566107203,0.4428319744174135
12,1.236949640798235,0.282132381912693,0.729918785834859,0.3820400996387523,0.8619544803930592,0.28077811276235665,1.528348379188952,0.0
13,1.8982262959280674,0.8084959671407584,0.6480980076043044,0.28637206024935397,1.0962793334529721,2.6113848047681776,0.36670871546493167,0.8295529796687329
14,0.4549561127064328,0.5533456526521527,1.5595782774271592,0.3477948136544259,1.2369496296413758,0.4156865333268313,1.1108841450519054,0.20580059047904548
15,0.25193060889870694,0.07395492736926763,0.3477948211250554,0.03921460560914484,0.4085730116975811,1.898226312245309,0.3594650892094834,0.2807781134432445
16,0.4486925957307556,0.17704280031311695,0.23935807249858126,0.3534085149980443,0.657374581726182,0.10999574055701325,0.036631904502620896,2.611384803083945
17,0.2863720602493539,1.4883103745299868,0.5490730573626091,0.6480980300098206,0.0,0.6940397103360993,0.09683919269514624,1.2687522589092242
18,0.2985515128664442,0.5011753243382253,1.2687522426641191,1.110884141855048,0.7462957204528031,0.44869260084629103,0.5552185912158687,0.3987134077348451
19,0.3041470985656174,0.4450616675595936,0.8533702847462673,0.0033699106123006566,1.9520735138249279,1.4497182122549983,0.0122159847169318,0.7648931917790024
20,0.01392355602564643,0.45116872427456195,0.8084959685018547,0.881341895087958,0.1177484997599379,1.9520735209649789,0.31990276557797503,0.0
21,0.8696312426913192,0.31990276624448705,0.4450616651833221,0.4707128912595026,0.3057631176538221,0.7648931929546038,1.1694728000796346,0.05569262534959415
22,0.4783256522138272,1.1249612148311519,0.05569262534959419,0.4450616844554379,0.18211841269314213,0.8709060244837168,0.05239645071294661,0.23935807318606214
23,0.3420131048210482,0.40665547135098823,1.2090344428595285,0.0,0.5490730570900229,0.4039366808269642,1.1108841450519054,0.7768230952241894
24,0.7299188143830994,0.47832565408572064,0.1648175366645108,0.7939324729932541,1.8982263206898955,0.6940397103360993,0.0,0.08089131436457721
25,0.49252318225466685,0.29166416770643655,0.729918785834859,0.1770428003131172,0.9541799014095655,1.7575253442427865,0.34201310579321387,1.1108841450521414
26,0.8709060104596621,0.3820401110420481,1.3221376938345106,0.20143066237941357,1.4497182167622489,0.3667087126807864,1.8982263076498425,0.8696312453360995
27,0.5552185895903264,0.026061524934524436,0.5011753211946379,1.4883103386015613,0.29371992335415653,0.30414710217348373,0.16481753441144262,0.021442463542774636
28,0.019732242270788583,0.454956108421893,0.036631904584627534,1.2369496545144596,0.3477948202990093,0.7462957215148349,0.20062606425932908,2.7461862448949943
29,0.8295529716493582,0.7768231017595728,0.738247398750988,0.9916083848808519,1.2711328323663404,0.13056141081671466,1.9520735247830907,1.1622834683989203
30,0.10999573992239703,0.10999574115572182,0.3049438113977219,1.4451410038999684,0.38204011191803544,0.16481753496134102,0.661326564575879,1.528348379190447
31,0.2985515128664442,0.5490730577613024,0.47832565470843824,0.8533702993578709,0.03921460715399954,0.7768230960405602,0.44506167457581364,0.34171191102029463
32,0.2807781141704918,0.908729929418386,0.35340850379146826,0.3376489512529207,0.21015297469719477,0.5795086535332703,0.8084959608370162,0.026061524934524398
33,0.3920415261490704,0.23935807254333372,0.7939324460352534,0.5189452276584057,0.0033699103980101806,0.9015829287007668,1.1694728000796346,1.2369496404361044
34,0.08089131436457743,0.3667087068021503,1.4883103804249445,0.3049437990062321,1.0030900348546994,0.4156865333268313,1.5595782974414227,0.8295529796687329
