,0
0,48.004309216653475
1,47.991590149852804
2,47.98580707435062
3,48.015948570915874
4,48.021238428264745
5,48.00014995216913
6,48.0129403936079
7,48.002270598389146
8,48.013576728580595
9,48.03159450017036
10,48.017223852155105
11,47.978159697773
12,2241.535591187648
