,0,1,2,3,4,5,6,7,8,9
0,0.8025905224834643,0.3226775671046722,0.6470416979662079,0.1435755311110434,0.3412634653213807,0.004171860558199248,0.18808491547819098,0.04377587953917249,0.05228362479563379,0.20417299915334358
1,0.24551568442372607,0.05272936221333017,0.4003072628471842,0.06531014489941522,0.021602663638345065,0.043281558210690525,0.4296821118879489,0.6470240268543875,0.23809938022530205,0.5411024672386604
2,0.23754660790155083,0.45077870671240594,0.5454794297788216,0.0355490561901979,0.09670873773895834,0.08890270068473685,0.1629432855799151,0.1935405885003821,0.13663465655013507,0.14357553111604549
3,0.021264732039296394,0.4440976066789218,0.6372529002554482,0.06599602408300478,0.3396741320901362,0.17581391976145208,0.0,0.021602663660346237,0.23754660790156984,0.1075426129625579
4,0.8423969896671357,0.035972549942671676,0.07516923680629306,0.030145589976296985,0.0057937248701453725,0.40238569937223756,0.08305696073774199,0.14357553111634805,0.802590522635468,0.0
5,0.4570535780394101,0.021602663670619394,0.17652733190794037,0.17581391975553887,0.14357553113029337,0.10221456122952266,-6.077348598831616e-11,0.14658826837138414,0.05311206393353292,0.3665240780393876
6,0.1366346565501253,0.3226775671046722,0.4507787067035644,0.6372529002731961,0.4916499748300042,0.02578624955277403,0.23418753601788586,0.0018375742545204594,0.2469319436178228,0.04098890254254393
7,0.02074056113304742,0.18952977412828884,0.0,0.02802788351594571,0.021366818964991107,0.2435286087500251,-3.122733681509248e-11,0.3431858121533024,0.05995994929084797,0.9102763486775639
8,0.003384006107470487,0.4120499401643042,0.6372529002554482,0.02670481348175728,0.5487328019134381,0.04098890253438427,0.04389438059199824,0.4196963413501142,0.24933079684400683,0.2696027005503601
9,0.20364438503771753,6.5147651677165525e-12,0.541102467203733,0.6470240273684924,0.3647944581879605,0.21872974027513445,0.009504401229062561,0.021602663660346237,0.5925628594791835,0.07733618728664443
10,0.13344842590827108,0.09930712300926799,0.17009803429425316,0.030430599172757127,0.04377587957269629,0.44661266635681734,0.05230686676385969,0.3431858121533024,0.0889797435577331,0.19216713878774314
11,0.13077159140224512,0.10327751420491735,0.3801628685880074,0.43826446766367927,0.6470240268945134,0.40238569937223756,0.07751374765742573,0.00417186055960906,0.19932559395142635,0.14357553111604549
12,0.22244466236888022,0.3131283759403784,0.020416010690401117,0.5487328019479126,0.23882583605234237,0.17009803427704165,0.10269205208931563,0.00417186055960906,0.6697438702981361,0.16949168309977367
13,0.013331545624989135,0.09670873767551821,0.005793724870101286,0.910276348835049,0.1415279961156831,0.6470240268973119,0.33986731566751516,0.40238569934632035,0.03657654521530726,0.4395766089076823
14,0.04354175093455249,0.22131094737206303,0.41969634126360034,9.332507087043358e-12,0.5411024671917456,0.6470240274523869,-9.544669847711e-13,0.005793724870634849,0.36178395711170847,0.026704813474584473
15,0.21042457529535444,0.5454794298609021,0.04098890253473432,0.1117431176512156,0.19684152337104568,0.0751692368207152,0.18670680107198603,0.2388258360686132,0.6697438702981361,0.284187856423681
16,0.3842984648304485,0.02670481348466564,0.17009803429425316,0.1415279961158106,0.06531014489466302,0.04377587957389697,0.05230686676385969,0.4440976066498025,0.018852613266825424,0.020416010670909944
17,0.0524830777800154,0.43826446766585203,0.16949168305927106,0.05175211343539081,1.6794943056362986e-11,0.0773361873001622,0.13647986252497374,0.4062821666825943,0.21809110767026132,0.20417299915334358
18,0.2700405170060806,0.030145589977792313,0.07733618730027722,0.26960270053675217,0.1415279961156831,0.2435286087500251,0.0882227603796223,0.11704035396309717,0.31335263878596803,0.019457034161520757
19,0.19783908169328432,0.0,0.007989498829291942,0.2841878564341884,0.05272936219692675,0.3481672491911612,0.3234126301441379,0.2564744655382009,8.902150512703232e-13,0.30081035787174676
20,0.03413352497383663,0.20170619466267561,0.1921671387899836,0.14935404576680902,0.21250147641596842,0.21872974027513445,0.6972569315072723,0.7477154755896339,0.25000796223096194,0.4022937782396705
21,0.6373415865594608,0.07516923677466548,0.049478876503642674,0.400307262791057,0.030145589967792232,0.3412634653225825,0.54978984641113,0.013328597348908783,0.033139326293143395,0.34126346533629726
22,0.4687348721255595,0.3359868918923496,0.0,0.17009803431007808,0.647041697977904,0.22131094733034826,-5.908742540309913e-11,0.6470240268543875,0.29478897093586676,0.0018375742545173389
23,0.23273204135912465,0.10754261300132896,0.585009560205188,0.199102093927557,1.0383079086726494e-11,0.030430599156545092,0.8468803560318456,0.030903040047032766,0.1659888005268054,0.4382644676543814
24,0.05425743379593511,0.08890270069349317,0.0,0.3431858121265351,0.030430599156819074,0.284187856410392,0.0809884434981166,0.1914597403081675,0.13077159140223807,0.5629842688530198
25,0.03887591598493782,0.16949168307247306,0.0689399941356612,0.26960270053675217,0.19684152337104568,0.0773361873001622,0.6432256424332274,0.4440976066498025,0.038875915984948335,0.16949168309977367
26,0.04629695450850173,0.07904903067881582,0.4003072628471842,0.10221456122725774,0.585009560186697,0.6470240268973119,0.04723091000497579,0.021298566565441254,0.06032246035840809,0.3593957884896885
27,0.008515784603349948,0.31391090680064454,0.43826446775129685,0.13706675801477455,0.446612666360539,0.028027883528419312,0.0,0.052729362212730134,0.011567628536454317,0.016742107937047182
28,0.2069892299970294,0.6470416978011571,0.15289551393674375,0.019457034166958133,0.33614265358288875,0.3481672491911612,0.18808491547819098,0.2058906923092256,0.1756976920762391,0.008880302109690883
29,0.025279946933356934,0.6372529002659344,0.4507787067035644,0.02356385461100381,0.647041697977904,0.0,0.4740934707930625,0.17652733188707573,0.05995994929084797,0.09930712301314747
