,reserve,energy
0,7.384096441342113,-0.7144084400285226
1,7.383342588962758,-0.7144087481643017
2,7.383900412831661,-0.7144085737967104
3,7.384901786647042,-0.7144082519167548
4,7.385350139619295,-0.7144079068753985
5,7.388653686624182,-0.7144081998056911
6,7.385477727850304,-0.7144070619186723
7,7.385599533249468,-0.7144073021623877
8,7.3835854235131615,-0.7144074111806799
9,7.385489324007987,-0.7144074111814686
