,0,1,2,3,4,5,6,7,8,9
0,0.9072639551375383,0.3145929774514138,1.778868948359408,0.050403288120174236,0.3673408138734914,0.018858780191232567,0.07462454576608633,0.4589612416541269,1.549392086162007,1.2585156190080469
1,1.277311606441574,0.46621001483988134,0.04158304868847541,1.7151964918338607,0.20452510730195284,1.2773018230308062,0.6581710820459105,0.7343972581738359,0.21577437634572694,0.37577070650069283
2,0.4040035192724942,0.2271110732386223,0.7613085955041651,0.03222284695889004,0.2547372116493409,2.9335453359392787,1.5538966698977599,0.13906714329000774,0.727647021508899,0.7036747470727391
3,0.22711156134183513,1.056026539886919,0.248089067409501,0.43235196595102376,0.3606038881030735,0.012142770239228743,0.3771637182536709,0.658165719146834,0.25827835626724954,0.4267248723561297
4,0.4131039662483845,2.561348419215854,1.4593054888402976,0.4662139318075502,0.8084926611118165,1.7788754059167682,0.8271542809298539,0.6308081550340972,0.15134072676548913,0.2480890207331548
5,0.37716323889434555,1.0774386083167298,0.27042440844497967,0.3673408330994164,1.249529864489977,0.37082612836685175,0.4131030203599265,0.5234190640601135,0.30048792464655644,0.979222577787479
6,0.3625545906272482,0.023909762332677574,0.3009077584614259,0.014774965156652569,0.8802786597825792,0.04158304656441747,1.1230719414753254,0.6366286403191582,0.3625498279757134,0.46621463415393677
7,1.0086856432846074,0.3708313259422109,1.3091277712845615,0.8074971470085,1.0560520829317355,0.0,0.26274356926168446,0.5847626614686493,1.0553032050530722,0.023910231372280297
8,0.26272854418098546,0.40549996835083235,0.658152841373847,0.3836877699299688,0.44486049402214684,1.5539161776311634,0.30943660495353803,1.5469803847236443,0.21577437634572694,0.16242849675597046
9,0.26272854418098546,0.010820741065204264,0.8084987773948836,0.41310404256325167,0.041583044423149966,1.2372853966554105,0.8200975332057877,0.16243249357183773,0.8271639827844536,0.7691185709575348
10,2.933548480571741,0.7497807344748253,0.26730376513491844,0.7043264352571763,0.8084926611118165,0.22730065930576648,0.2704139581765479,0.37716377496994913,0.2480890207331524,0.3966973502337274
11,0.8084986700133598,1.2585365306739635,0.8843764771922825,0.5234076957268383,0.8802786597825792,1.2495207124818837,0.0742169911405175,1.055311826154916,0.1601431858596449,0.34816590799832453
12,0.07421274701654423,0.40400330216911545,1.80226220808136,0.267304897899743,0.979221550415888,0.0,0.5323581956415107,0.0,0.41310550214638375,0.37868811246513867
13,0.5106412616287019,0.3009102971423187,0.7497807103192687,1.2773004586047605,0.7497806213580531,1.0560376315815696,1.5981058168230098,0.16705478118002254,0.4411061753021244,0.1601431858596465
14,0.739544986824032,0.07462481156962619,1.0552987876239013,0.16014320794466938,0.7395450045126021,0.258278391667821,1.04885840287042,2.9335338651061593,0.7691186282111349,1.077449933692816
15,1.459304161691082,0.1334166790959006,0.46621154429119627,2.561362317971279,0.5234126575840606,0.02391003996105553,1.1626623995047305,0.2704158369258246,0.201680221249495,0.523409321924196
16,2.933548480571741,0.3673408615977817,0.4617019006407158,0.4477676371664657,0.023910445511439383,1.2773018230308062,0.7360183191668977,0.2045244215847128,0.11484687185648393,0.1390683363553555
