,0,1,2,3,4,5,6,7,8,9
0,0.6986396995617515,0.16837670222657494,0.716630451114076,0.009763169153000451,0.0,1.0807770744676433,0.71956102014147,0.1928465209996373,1.2139305863876786,0.3886336262285582
1,0.6223393749725916,0.12819815316187116,0.030696461853989082,0.3742160210900187,0.3387379675780288,1.327254560131676,1.062023069377138,0.23700275398675918,0.07636813347074645,1.3065217042207422
2,0.7195610243642079,0.10940663406183966,0.07826471589300582,0.5012797855039334,0.3392557888358021,0.5758948131242188,1.0436206077412329,0.5922194209190031,0.374216018989088,0.2764439046208966
3,0.7195610243642079,1.022641402978577,0.31209139406821046,0.4048257433317497,0.03497893935653222,0.4048257454630769,0.006673345317372594,0.01605899699227177,0.07826471635707613,0.5654089780604741
4,0.6295799344006878,0.1102770270418419,0.0,0.3990635447070669,0.2390426511611794,0.08421148121083222,0.3693486839201315,0.36789342509699124,0.663609674367467,1.0391828654768376
5,0.36080556431603705,0.7907561824401916,0.3327256073083474,1.062023068012638,0.12709675898114595,0.1558911016941602,0.10940663257269025,0.7195610208015885,0.9000110522865729,0.6986397013538922
6,0.4048257433483177,0.17249389178610564,0.5758948112005805,0.0027425865613520312,0.3701872750328691,0.23429895032983328,1.0436206077412329,0.6461564963604197,0.16837670292894366,0.7195610214381236
7,1.0003619048155923,1.088528381178379,0.2702115501123583,0.19985241580923924,1.0807770807735995,0.5620590600335651,0.39494383754261964,0.3528612932852085,0.16837670292894366,0.6461564965318631
8,0.8786561584449033,1.0436206127711092,0.7907561833721356,0.23904265082778164,0.6434559294358332,0.868035033242197,0.6434559278649136,0.05165171460658374,0.12819815296366432,0.04032748968546836
9,0.10747341245287056,0.8796662839307448,1.0386956616972547,0.3311490324600228,0.5687872941906615,0.5620590600335651,0.2764439045590713,0.23606223065250576,0.19985241534879045,0.3037680874013333
10,0.3120913938463917,0.16837670222657494,0.16837670231950688,0.5793640927865817,0.7195610229125574,0.5758948131242188,0.36789342545464854,0.0,0.868035035577597,0.3608055623661896
11,0.3037680856372037,0.27644390477427544,0.6636096721119332,0.6986396996141271,0.3387379675780288,0.23899255311472736,0.018871365341358404,0.030696461535060823,0.5409308516126397,0.1507584314786111
12,0.3120913938463917,1.0807770785723356,0.5793640920947933,0.19284651956908352,0.3693486857038037,0.704190932620904,1.327254566508274,1.0807770831428405,0.05857406838347228,0.8680350355776577
13,0.08421148123234146,0.15075843169921851,0.5687872948762125,0.3528612919332804,0.726168826830943,0.2826281830864216,0.0349789392845619,0.08421148092220081,0.051651714627265075,0.3392557896049291
14,0.04032748974895761,0.6883572289802522,0.0,0.6461564938019655,0.879666285349016,0.1558911016941602,0.8786705062806406,0.5687872937676076,2.1396370728649816,1.0436206082469464
15,1.2546223327996158,0.3886336212440667,0.0,0.3608055641413076,0.12709675898114595,0.8786561542913092,0.36789342545464854,0.10940663275801489,0.21005922593742407,1.2546223347389112
16,0.8680350349785113,0.10940663406183966,0.4069933934647351,0.009763169153000451,0.6636096731559236,0.287558401431517,0.006673345317372594,0.9275355913032931,0.28746861473356455,0.4113163806425071
17,0.27209032789757087,0.2830374209299947,1.000361904264817,0.7261688253586784,0.0027425865651771737,2.139637075082974,0.3120913927469347,0.4971840158089082,0.0,1.2139305863878151
18,1.2546223327996158,2.139637075782435,1.3272545639934434,0.5758948126676215,0.05165171462431258,1.043620612762636,1.9513489093786094,1.0386956695794567,0.3467927266408516,1.3065217042207422
19,2.139637074874805,0.6461564926026679,1.3451514010132455,0.7166304523415349,0.868035034998608,0.39494383344760936,0.6636096745272989,1.0620230692424495,0.3886336262285686,0.5264496676321266
20,0.5534990724513617,0.5012797844536155,0.1998524159042635,0.5652630775778942,0.6434559294358332,0.927535596338698,1.0226413964563135,0.17249389176439806,0.2826281813197618,0.5012797872862976
21,0.8680350349785113,0.10747341262329353,0.5687872948762125,0.12709675934300366,0.6223393730285669,0.6461564907393854,1.2546223349708203,0.002742586574645045,0.010576121296573428,1.327254567069185
22,1.9513489099201036,0.21005922571581911,1.254622332373194,0.036726330477768625,0.07826471609235258,1.3928756809417893,0.868035035192457,0.1546159984466037,0.5409308516126397,0.5654089780604741
23,0.27209032789757087,0.1434696894599311,0.14569141048781473,0.0027425865613520312,0.03672633059872286,0.21005922653253706,2.139637072343831,0.3886336267817769,0.14346968916709807,0.3358488779347483
24,0.9000110521511399,1.0003619037833553,0.009079204471120617,0.017741886657647934,0.7166304536208468,0.23429895032983328,0.3311490347352798,0.3990635456282788,0.19985241534879045,0.8680350355776577
25,1.3065217041435377,0.8025903310297337,2.1396370753613625,1.0807770799677177,0.5922194198323466,0.14870759121301866,0.23429895273957066,0.2002475281340446,0.878670505817414,0.3392557896049291
26,0.6481519725340105,0.369348687651224,0.23899255328353883,0.3678934234033588,0.6481519730454571,0.5793640925263613,0.2587871589273694,0.5758948170174444,0.33114903411734004,0.009079204433990951
27,0.4199702218717156,1.0436206127711092,0.3502374062198842,0.6883572300809473,0.2874575928487669,0.5534990714859915,0.058574068484165145,0.01605899699227177,0.6084155393613921,0.5758948163307318
28,0.40699339404672474,0.09583335770808053,0.8786705080618208,0.8786561586655525,0.1998524157032133,0.006673345248948971,0.868035035192457,0.07826471634414353,0.6295799336340488,0.006673345296738924
29,0.038486075483280355,0.5930025583805337,0.802590330848872,1.0003619049710086,0.36789342402653213,0.37018727465119644,1.0807770830585501,0.3886336267817769,0.03069646158833013,0.4970339381929601
30,0.8786705078159257,0.23899255339688816,0.3678934228007196,0.9480297187856822,0.549624758105887,1.327254560131676,0.5687872934783482,0.3502374064062063,0.6084155393613921,0.7261688288938228
31,0.14870759138023315,0.16837670222657494,0.3269027923788374,0.8025903308803063,0.272090328981446,0.5264496665227099,0.6295799344400486,0.0,0.5687872941273108,0.236062230810173
32,0.3435552145975764,0.8680350348820666,0.802590330848872,0.26874605352268904,0.5264496662923449,0.3120913941265307,0.20736437281012338,1.0620230692424495,0.878656162695562,0.5930025557078261
33,0.7166304520732383,0.0105761213294623,0.5930025579947094,0.9275355951346347,0.5336487708829536,0.03069646165021009,0.3467927270953892,0.10940663275801489,0.27877830447390567,0.3311490341173369
34,0.03672633045242308,0.5922194188894352,0.2821653954627084,0.2342989505371668,0.20024752855404312,0.04032749001890666,0.6481519740144135,0.0,0.2830374219892713,0.2826281813197207
35,0.7907561845559841,0.03848607540574053,0.07636813387858891,1.038695663586812,0.15461599813729446,0.2002475288931543,0.283037422423891,0.6084155391171769,0.33114903411734004,2.139637072864968
