,0
0,47.51345145017169
1,47.522224927028965
2,47.51709411114145
3,47.521150230250285
4,47.50531785633116
5,47.51444810705044
6,47.48056646046369
7,47.51857417744582
8,47.501496865208246
9,47.51536798462832
10,3294.4269507708914
