,0
0,48.070117035129726
1,48.094627618755155
2,48.10706913323936
3,48.075603076219586
4,48.067032971658165
5,48.094887688306734
6,48.0501609648853
7,48.1132173907039
8,48.091928946521776
9,48.06918180703301
10,48.060315462416426
11,48.10617495943029
12,2357.774028580697
