,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.200670887264186,0.3411466277416008,0.32559051874432365,0.2785979800761718,0.2650156427600736,0.48700292980850735,0.0,0.5188812747075278,1.2368032025025326,0.0,0.21306100167723824,0.9501059265759174,0.26817630705447376,1.7986718704139701
1,1.8473609065110164,0.4518793991630701,0.532275368874263,0.9242563923184798,0.6338372198402454,0.7292735763581343,0.3218349153387461,1.3065981785181526,0.5603006892828746,0.27963790251121273,0.11602137936286522,0.2496374177802226,0.5455345350204379,0.8705992597334674
2,0.3472471749228801,0.9500852982404541,0.1223301161866971,1.268148474975471,0.27075704921501975,1.268133220969034,0.7505534854336549,0.5455359009970465,0.1876695923368775,0.6573059895644442,0.2215198431310812,1.1173774871580069,0.08481973657044042,0.8705992597334674
3,0.2963036753813906,0.4121117154739709,0.7811322275007256,0.23277163677363583,0.34725067538184146,0.014021844999667467,1.2386139180269413,0.5267507738192257,1.2681428031828375,0.20373654847463205,0.25638952620568106,0.2650092443420307,0.24960140112544923,0.4800757804899023
4,1.083747132129314,0.0,0.03814810828129764,0.1003969145423667,0.12119838248742777,1.4408219291345035,0.023798060929405892,0.20066850984972315,0.15824723272514926,0.0787447361547041,0.4823736306686947,0.007092039619928794,0.1843009683230604,0.5599023821158162
5,0.3411474389952055,0.2058375778442055,0.18604580293057327,0.0,0.32559051459008337,0.21306000944355669,0.28915175351970723,0.37925779242971147,0.010238657553263576,1.4408222010929577,0.80726044021434,0.45187747778425835,0.007092582870734004,0.2962976953114961
6,1.0867324987612783,0.32183547995966344,0.0,0.08481973267222145,0.2891448555074752,0.10039761393160837,0.08481973433591111,0.6511072475328485,0.10039717435110643,1.0837340315238682,0.4869993399172551,0.09496498590391401,1.0867196166306434,0.9626830866141582
7,0.5947532753732673,0.72927390763566,1.236786459267237,0.5740170924679981,0.4869912158798221,0.4800911188910753,1.1173719148961374,0.33331955650766903,0.7292737792203201,0.4685202402014146,1.153305538775354,2.124209280359247,0.27962658316425676,0.5599023821158162
8,0.16209856466075087,1.0407923618277732,1.1532918770842318,0.29630331024230433,0.2932957489913826,0.7811359653835355,0.18431009549456448,1.2681417530971617,2.1241968739976067,0.007091880522596812,0.18604580401605006,0.7850518300356873,0.1843009683230604,0.5947505054370649
9,0.0,0.09853436419355921,0.26501045641820853,0.5188821924499032,0.9242570121286338,0.3368924395568593,0.3022851470018945,0.34725366036751903,0.3402451975732563,0.08481973502805537,0.1582467818800274,0.6082151283936894,0.27876307861284877,0.09496395294121296
