,0,1,2,3,4,5
0,0.21999651079581184,0.15569467154195535,0.039778554055215146,1.1097961730865284,0.39097670483096125,0.27301276104561223
1,0.21889362990255082,1.0579553100486612,0.390633549912575,0.29220131736275623,1.6102446620676587,0.19713590656883745
2,1.6102446626458682,0.6698001089036135,1.3953271010824988,1.2381282142485377,1.0172439215682922,0.7684183169376695
3,1.9471767550796888,0.20406386387240458,0.01599773483304935,0.3131944244695362,0.25553393510071487,1.6559214214634683
4,1.017243921845211,0.25440127043654426,0.3633576366375312,0.3906335500333822,0.673489224939222,0.8475529027720357
5,0.5708585148558816,0.16554756989363728,1.4588942493875767,1.4588942489632666,0.19730835498805757,0.006695969030636787
6,0.16631596407672677,0.7590442937950579,0.15588808766779547,0.23739218199182485,0.5757261583854528,0.3881630739881831
7,0.26678700780885706,0.364987315038086,0.12029514165885988,1.3863666344210694,0.6893596283529447,0.2667870078589437
8,0.8334705232826812,1.655921421475108,0.012252233371696461,0.20406386392318152,0.4259940930771057,0.632693003424546
9,1.10058485511378,0.8745658068332638,0.0,2.308719363616607,0.3712973594988219,0.2922013173055001
10,0.7684183171031438,0.3906335500629391,0.35368549736774396,0.23892538925029888,1.1097961728749899,0.752555105366034
11,0.0,0.5013917798603224,1.109796173527488,0.2674188622313385,1.458894248758482,1.3484071013787542
12,0.0496547228549673,0.34478080103840225,0.039778554055215146,0.45404608934486923,2.3087193637013668,0.3909767048309308
13,1.3863666342139296,0.33526148989184157,1.1005848550414978,0.5026001129974692,0.30420240166113005,1.3484071013787542
14,0.33526148993926286,0.0977218648627422,0.7684183171570371,0.10719600891521876,0.8334705234053013,0.7098855420532357
15,0.3906335499788138,0.0,0.268685047165715,0.5013917799298134,0.6698001089124029,0.6275612960493783
16,0.0,0.015997734832955867,0.2769458158455197,1.017243921696873,0.847552902772089,0.5353287505787123
17,0.6291134962117598,1.3484071008053164,0.01599773483304935,0.38816307402492617,0.049654722891525,1.017243921568337
18,0.006695969028535908,1.4587779729125243,0.9652066455082311,0.2199965108268457,0.21999651086484284,0.2922013173055001
19,1.3863666342139296,0.21774036737549657,0.2769458158455197,0.26868504724214176,0.2188936298791488,0.19730835498804772
20,1.2381282139939336,0.2667870078431834,0.5831356530551605,0.5831356532178659,0.4540460893446973,0.2177403674703246
21,0.40422814099814214,1.3677655764673162,0.2544012704620174,0.18861797969362465,0.3536854971707805,0.44971243687715134
22,0.5482575046735354,0.8745658068332638,0.6734892250940293,0.8253543159599934,0.13419060389176998,1.367765575750064
23,1.0331802082620711,1.3953271011497173,0.039778554055215146,0.6717232191184974,0.39063355010020195,0.21285524351994917
24,1.1097961733695598,0.21999651084364846,0.17578803600222978,0.19730835497347016,0.012252233373257967,0.25440127057236267
25,0.0,0.7098855414861284,1.3677655764564367,0.4261138222082019,0.8745658071184047,1.1808101466512115
26,0.303243606990198,0.424158823695216,0.010977350311007744,0.6275612960136212,0.37563222352119496,0.04965472289151799
27,0.21999651079581184,0.3881630741127349,2.308719362345945,0.0,0.5026001128989411,0.8334705234052923
28,0.5997104379668587,0.4497124368579966,0.390633549912575,0.2544012705376978,0.049654722891525,0.3032436069983551
29,0.8745658068498694,0.7684183171512519,0.09425802933901688,0.037650155268398,0.7524039348742363,0.5482575046357276
30,0.17578803604302082,0.7590442937950579,0.0,0.12029514163775323,0.673489224939222,0.3365974828889191
31,0.26868504718849867,0.6734892250672613,0.15569467157191455,1.1607124414856549,0.3219573396600842,0.2686850472770218
32,0.5831356531417458,1.0579553100486612,0.15588808766779547,0.3447808010221695,0.44971243687715423,0.10867682468188204
33,0.0,0.16554756989363728,0.7098855415169082,0.6275612960136212,0.31319442454448204,0.03977855404262447
34,1.6102446626458682,0.5893813932121444,1.18081014683187,0.7459509370274104,0.9850876103896717,0.4280401169520249
35,0.18079836696483212,0.0034901780763856266,1.089605636066025,0.03977855404701427,1.1595669548053629,0.19713590656883745
36,1.3484071009901548,0.5353287505118649,0.21999651075814894,1.9471767553749417,0.26678700785894843,0.8253543159485491
37,0.8334705232826812,0.02211251328372843,0.40671762365815095,0.21889362989376804,0.003490178074237893,0.1410046541698103
38,0.3365974827697153,1.109796173523253,0.23739218196117953,0.7459509370274104,0.20406386394744397,0.42415882350159856
39,0.6498180384691248,0.364987315038086,0.4326570368850741,0.8253543159599934,0.2188936298791488,0.010977350313161096
40,0.4042637596956078,0.23892538927661813,0.10867682457666726,1.1607124414856549,1.3677655757499598,0.4297259945151217
41,0.19713590652231477,0.6326930036139242,0.8745658067490936,0.570858515029748,0.6717232192097733,0.0
42,0.19713590652231477,0.37563222372332744,0.3032436069873701,0.4261138222082019,0.7098855420533169,0.752555105366034
43,0.6291134962117598,0.5831356532405377,0.4197857163925729,0.7459509370274104,1.9471767555930988,0.0
44,1.9471767550796888,0.16554756989363728,0.15569467157191455,0.7525551053772281,0.40422814083799397,0.8475529027720357
45,0.5151064044762416,0.9652066455045167,0.2769458158455197,0.404263759650847,0.8116760986688708,0.15603603812650205
46,1.0715112259309922,1.0896056360190107,0.2555339350271915,0.4259940930612987,0.8581258206931832,0.03418663549428261
47,0.0,0.08772304512160485,0.2544012704620174,0.811676098820352,0.03418663549428743,0.8581258206932503
48,0.034186635469117925,0.538466761086503,0.4497124368574378,0.5997104379996288,2.308719362607983,0.12029514162602699
49,0.5151064044762416,0.08772304512160485,0.18079836697899768,0.881471732553333,0.25553393510071487,1.1808101466512115
50,0.8596088642973713,0.0977218648627422,0.5482575046868495,1.6102446623266233,0.25440127057238143,0.010977350313161096
51,1.1808101467810357,1.1005848552239268,0.9652066455082311,0.7354258626939045,0.825354315948551,0.3032436069983551
52,0.0496547228549673,0.4326570368889954,0.7590442937926851,0.5757261583831605,0.20406386394744397,1.2381282144370584
53,0.8253543159625296,0.33659748280188073,1.3953271010824988,0.0604570101413901,0.09772186480855971,0.25440127057236267
54,0.09772186484916474,0.4042637597300651,1.0172439219524805,0.32663521405532164,0.404263759619641,0.12029514162602699
55,0.09425802932978929,0.0,0.6312499442825635,0.0,0.40422814083799397,0.3352614899205754
56,0.17183215264044402,1.0996161066556485,0.23739218196117953,0.4067176236707886,0.012252233373257967,0.0
57,0.6275612959660309,0.17578803600120255,0.6054646646608076,0.6291134961629659,0.30420240166113005,0.3641554888738132
58,1.2381282139939336,0.37129735945745834,0.7524039346833319,0.7354258626939045,0.36498731512497934,0.01225223337325787
59,0.1560360381515613,0.21774036737549657,0.0368508390301977,0.049654722875975235,0.31319442454448204,0.09425802931329047
60,0.303243606990198,0.4042281410435436,0.8475529024767109,0.2523831101559827,0.29220131730547394,0.18079836692106394
61,0.41978571640699636,0.15569467154195535,0.5997104379484025,1.6102446623266233,0.03685083904806962,0.7524039348742244
62,0.2373921819666592,0.8116760991243861,0.15603603816360087,0.9652066457574191,0.404263759619641,0.32663521405034546
63,0.4540460893457567,0.42599409302848285,0.18079836697899768,1.0896056358164108,0.21774036747033834,1.1595669548053757
64,0.33526148993926286,0.8814717328384271,0.3352614899576004,0.15603603813939437,0.049654722891525,0.006695969030636787
65,0.20406386389044348,1.0579553100486612,0.3032436069873701,0.4067176236707886,0.39063355010020195,0.42415882350159856
66,0.03765015526847159,0.21889362987295344,0.5384667609527334,0.037650155268398,0.3032436069983566,0.03977855404262447
67,0.7684183171031438,0.23892538927661813,1.089605636066025,0.8581258208485503,0.19730835498805757,0.04897685227013729
68,0.3906335499788138,0.0034901780763856266,0.6054646646608076,1.367765575978405,0.7590442937294184,0.19713590656883745
69,0.0,0.08772304512160485,0.17578803600222978,0.5893813932217823,0.5151064044750397,0.0977218648085676
70,0.6734892250531295,0.015997734832955867,0.9652066455082311,0.4280401169548558,0.9850876103896717,2.3087193637013286
71,0.003490178075848295,0.10867682457603219,0.42415882371199776,0.8581258208485503,0.6326930034245156,1.6102446620677602
