,0,1,2,3,4,5,6,7,8,9,10,11
0,0.19928610176596523,0.0,0.16506057311453484,0.16506055950010146,0.3866718472398339,0.14653537335660877,0.1933307546422213,0.20813831673630226,0.03491432204003626,0.41833679717054384,0.3975888643482493,0.06549337118667604
1,0.3714374671725388,0.026221367959916978,0.8014896414761623,0.03797845471775252,0.2757451594371219,0.3239861811550673,0.1932469564455352,0.07265726528821047,0.06002004655804479,0.16286475665769712,0.6229822031363407,0.1564395818781019
2,0.02249727581152989,0.2784956868336673,0.2784957087563874,0.16454952177200632,0.1899664059011616,0.019047003480047037,0.7262968843140805,0.03797845519491649,0.2170064089330725,0.38745695546611675,0.01904701572893462,0.1465353612948724
3,0.014368978277725522,0.18089831016281857,0.1944458392839991,0.03695545106098409,0.07538697114421035,0.4023509547645453,0.3373386046517482,0.07832214659528232,1.7036345858326473e-10,0.3417530910151226,0.04879902083204839,0.0112949852814102
4,0.142537009811814,0.36659126095152217,3.4327558950544453e-11,0.11284496261310988,0.07265726524595549,0.10099938848751518,0.1009993883503831,0.2741295362773884,0.6092304853926315,0.03797845487539447,0.006851861199683594,0.21657562130711092
5,0.40235091731728223,0.6229823601049163,0.0487142444378567,0.4659504742890419,0.07832214531475636,0.26058945597149924,0.0,0.00442410029527709,0.19444583921700465,0.0018685815747963444,0.0044241025980854345,0.5420024943563796
6,0.013126597066844804,0.6229823601049163,0.30846306149415775,0.06002004611251289,0.1128449625008203,0.197735877536974,0.07255312235620781,0.40235092349433516,0.27574518140804133,0.31852781847882844,0.15572028160378448,0.004739615518598405
7,0.21657562140510836,0.05071257375353701,0.7262968852334929,0.19333074186647858,0.27849568633768923,0.16454953569738953,0.43665261113250065,0.33453740080026806,0.19584440887004634,0.052345949211530726,0.03491436319767298,0.1645495204776983
8,0.03491432086441955,0.01589724411635877,0.011294984988923833,0.05234594897148066,0.004739615559906526,0.397589112547211,0.19584440883393214,0.0491652561887649,0.19928611588458628,0.052345949211530726,3.2895714154241705e-11,0.2605894923025337
9,0.19202589221465524,0.026084172417138028,0.15572039980115568,0.6229823602745941,1.712305357916995e-11,0.197735877536974,0.4023509541251725,0.26908349744129406,0.20936492179522828,0.20813831352570425,0.1899663712014136,0.21657562130711092
10,0.15643958124155402,0.6229823607114537,0.02042165923272663,0.16286475632588876,0.11140424569521166,0.04038698609143808,0.04388444062023965,0.3417530961054099,0.14253700532170654,0.4003934130091942,0.11140424499103355,0.46419275816545896
11,0.5750595913946261,0.004739615574753133,0.07255312196344453,0.8014896565399503,0.37143746611285866,0.04038698609143808,5.00243726934924e-11,0.0491652561887649,0.3345373994059602,0.0018685815747963444,0.2697167492318286,0.014574137137501093
12,0.405206649536138,0.8014896562260618,0.011473039294542662,0.20936490252830237,0.1920258919737037,0.20813833287080444,0.8014896417446352,0.33453740080026806,0.6229824139694337,0.28246992631581586,0.2198472109020842,0.03097292879881062
13,0.2690834932536259,0.7262968412177102,0.38667186856518665,0.5466098125528035,0.21700644070826006,0.09077640225027797,0.016363428029655645,0.5466098178343693,0.037978457560297205,0.06744958410124083,0.23163709090984852,0.4366525904702912
14,0.2514294998215829,0.2514294998110038,0.018016277863139758,0.01312659706663612,0.14653536086717023,0.03453810112626894,0.03097293100121147,0.18471195413027539,0.0012177612505571162,0.06002004606708647,0.0345381051777086,0.2757451570318052
15,0.2690834932536259,0.14839813292906498,0.013773566395638563,0.06002004611251289,0.2093649021542137,0.15572039974333715,0.013126597495334905,0.011473039652990364,0.3714374926433578,0.3981911458303064,0.006851861199683594,0.3714374630981202
16,0.16556807969859105,0.05071257375353701,0.16576053434428806,0.12170002722031771,0.34175309476627763,0.2296993832350123,0.2198473427708154,0.3084630547294314,0.40235095409535626,0.5750595859846422,0.3975888643482493,0.2605894923025337
17,0.01377356601458587,0.17922115090221935,0.41833673817870964,0.32398615534087316,0.21700644070826006,0.0,0.40520668623333045,0.2605894878983939,0.05734058760617806,0.21700643914643675,0.05031376868685105,0.03797845491816667
18,0.2018559886749447,0.40039341696313496,3.4327558950544453e-11,5.40098687149346e-11,0.14839813253857145,0.1932469570445819,0.014574136822358821,0.8014896540160686,0.052345953633428095,0.07255312436080352,0.5420024199511543,0.3239861593731809
19,0.040386982814896395,0.1847119583009037,0.6092304860338476,0.0069283503409677425,0.568913640046314,0.6229824154902992,0.18850592149023634,0.0,0.18074655813077461,0.4795200511660727,0.14391609852223738,0.040386982329663514
20,0.1944458366757869,0.20936490246936837,0.2170064082536086,0.19333074186647858,0.22969941751067355,0.28246989689469054,0.04388444062023965,0.258305884783586,0.8014896417511895,0.2741295373731084,0.6229822599282065,0.034538099353239406
21,0.1932469413294472,5.415137093673376e-11,0.14253700465968228,0.19773586986375136,0.2583058805604168,0.21984734331145825,0.366591289639352,0.47952006136768166,0.4052066862050321,0.11947935249631146,0.026084154750193284,0.2784956864936572
22,0.3975890816600329,0.05734058877721964,0.2901260018388048,0.2784956869009893,1.1632141109102397e-10,0.014415024688720097,0.4165291709840369,0.1194793546105609,0.22969938387913916,0.0,0.4003934031259186,0.36659125660721203
23,0.41652923118589946,0.19324694132211093,0.0503137902048006,0.016363426787113392,0.1645495212887815,0.197735877536974,0.034914322034913986,0.1009828377347123,0.015897244651717202,0.5420024939623467,0.3714372413532632,0.19444583668627163
24,0.21984732614369298,0.0143689782763994,0.5750595757758674,0.12170002722031771,0.5420024932600895,0.014415024688720097,0.02249727325295323,0.022497275377478903,0.14253700532170654,0.001217761283965768,0.09077646062419442,0.38745695580467177
25,0.38667184755444706,0.2690834932455569,0.4003933994128303,0.23163716807450044,0.020421661008502956,0.8014896415074052,0.16556809112274357,0.19773587107094828,0.25142951943305575,0.0,0.024268741694457387,0.21657562130711092
26,3.7524349905504904e-11,0.03453809862822203,0.043884440512240316,0.4659504742890419,0.2583058805604168,0.23973118364754337,0.12170003617996764,0.016363426996202014,0.006851860009738111,0.801489655263639,0.2093648326768675,0.006851860426777319
27,0.01589724411682452,0.29012604443404705,0.18471193333656297,0.4366525953568396,0.07886292553646405,0.12170003651964327,0.2901260026979725,3.6611087983904395e-11,0.2170064089330725,0.6488088274527584,0.4165294377484516,0.4366525904702912
28,0.052345948960885506,0.21700644025726246,0.0,0.3714374672397495,0.04168055129791316,0.20936492220691164,0.039498031734560755,0.07886292343069295,0.0,0.0,0.01589726339165682,0.179221151350215
29,0.801489656228569,0.033049888478733254,0.07832215196142649,0.3185278176098659,0.07265726524595549,0.33453739973988283,0.057340587605477465,1.1638398259182741e-10,0.06002004655804479,0.2741295373731084,0.2697167492318286,0.043884439906318906
30,0.3874569531146098,0.464192756538849,0.11284496866522051,1.912061572888221e-10,0.21700644070826006,1.607527204781467e-11,0.014415024758748025,0.0,0.011473039303597466,0.21984732410590757,0.0,0.2784956864936572
31,0.014368978277725522,0.23973117494540314,0.0,0.21657562132703473,0.12170002685125293,0.06002004658480926,0.568769122913767,0.11140424567191501,0.14594958642754155,0.28246992631581586,1.0457307974994254e-10,0.0
32,0.0,0.04038698281276935,0.4659504935843236,0.25830588143326116,0.11140424569521166,0.19202591003167296,0.22969938383590185,0.4003934139553294,0.201856000214125,0.022497275950631817,0.04168053747088731,0.14594960566974038
33,1.755962795029667e-11,0.19584443713967287,0.001217761243727515,0.5466098125528035,0.14253701044665487,0.38745698206652207,0.0,0.014415024366852491,0.18471193386467122,0.06788628742976097,0.19444582600151072,0.19202589325819153
34,0.6092304668627638,0.09077641561358989,0.3470444126814519,0.0438844384996562,0.3665912598028413,0.27412953438876186,3.444113460946731e-11,1.8825459615359003e-10,0.6092304853926315,0.14253701507251545,0.024268741694457387,0.28246992558139494
35,0.46595047423655306,0.05031378543348145,0.07721094962605002,0.30846305348812475,0.06744958155459939,0.043884440523101705,0.07832215168955468,0.07538697118802686,0.0018685817438431165,0.001217761283965768,0.09077646062419442,0.0112949852814102
36,0.5466098124669333,0.16576055597275335,0.20813833292051157,0.07255311992244647,0.03695545110920977,0.010941331419134675,5.00243726934924e-11,0.16576055238980342,1.0532320699284069e-10,0.013126597861785499,0.4165294377484516,0.1933307426007117
37,0.07255311991565452,0.10099937932900127,0.01457413674150801,0.21984732618818467,0.1992861018000435,0.20936492220691164,3.444113460946731e-11,0.5689136395048731,0.3373386047153362,1.1231513928927665e-10,0.1655679891165202,0.3084630513139869
