,0,1,2,3,4,5,6,7
0,0.9394178298890297,0.24081524871570575,0.7729419670817294,0.2806531629645118,0.03816660264139534,0.782918756576279,0.9191328393870176,0.08643276718722379
1,0.2539387730224544,0.3672192937010703,0.5753589501123528,0.7615170857724027,1.1037601861812503,0.0,0.41303953029992246,1.3203692363698583
2,0.5784408481926936,0.2521230729837478,0.33830144737129775,1.1037601951150968,0.010639235693533478,0.3749122764692465,0.9394178340733718,1.1206551861112377
3,0.11492598633083427,0.3383014472383133,0.017886708574295928,0.37987502656018096,0.15002410108517156,0.3798750346853238,0.03507563892151844,0.5784408407238767
4,0.17399701883606708,0.7107107471343129,0.21175984957432498,0.6658752067054169,0.627817809591539,0.31118567903171374,0.03507563892151844,0.09005099210270408
5,0.0,0.3383014472383133,0.9340930933135034,0.7107107446966735,0.5814935288885045,1.2085536895332383,0.23993156131968502,0.28226981735822126
6,0.4398933001156989,0.26940689033254195,1.2085536755010542,1.4046599652532874,1.2879532315720668,0.010639235703882274,0.21709086579792125,0.32736743192115003
7,0.6617337736982519,1.1206551862459917,0.017860172477668523,0.8018458679432098,0.3273674306095332,0.036364124754123636,0.5205927664183351,0.575358954085282
8,0.1934290496009939,0.3672192937010703,0.5540980571936759,0.3364322514714947,1.4386773091400562,0.37867667151809115,0.3935864721342197,0.5137184429601666
9,0.2694068893213828,0.3364322519711645,0.38526723610139796,0.934093083849174,0.7829187613323169,0.08319813609511657,0.5225939065618965,1.0867913056310052
10,0.6120999566250747,0.8075514385816368,1.0539730195256305,1.3203692158979412,0.2611019577590318,0.14820902565103017,0.41797920820708184,0.10918944340115282
11,0.1962530794630491,0.01788670840090617,0.8075514412983624,0.2995126855732571,0.0,1.5845801088048204,0.41422908547893234,0.2539387703545304
12,0.22947977102078976,0.14522846425823827,0.16625335242195488,0.09005099335461869,0.6658752078779395,0.01788670880151158,0.7729419580025334,0.5225939065623915
13,0.1500241050706531,0.15999888017058012,0.28640600211748757,0.23993155678136222,0.02005275570978573,1.2879532383739807,0.29210036015820906,0.6240261459044983
14,2.2483250827717547,0.2864050310351534,0.3357269695356288,0.22947977159717906,0.6024618671915549,0.7037633952796919,0.41422908547893234,0.20176710482984872
15,0.41303953074223826,1.5845801095287468,1.089655190003694,0.25574487235911103,0.9944775748950762,0.7107107530613245,1.4386773135068356,0.08319813614156872
16,0.28640417850796057,0.2170908628926794,0.5784408447259911,0.009708787552524842,1.0931676476870285,0.10128990842299115,0.23993156131968502,0.20904414561740495
17,0.11492598633083427,0.7829187416998186,0.41422908385201584,0.15869877018129427,0.4130395304457164,0.575358954673812,0.9340931000072545,2.2483250737529885
18,0.017860172949309236,0.10918944193971591,0.1586987699145745,0.1213288576142675,0.3786766743381695,0.22529605171594014,0.37867666963350094,0.39358647213122616
19,0.2611019547992811,0.3273674360146373,0.1548578004470937,0.8075514370516028,0.6010341481853549,0.4142290858823925,0.12132885230709466,0.9191328393921733
20,0.036364124075374045,0.3555367745730542,0.5706280716162114,0.2539387732957173,0.28065315128685114,0.0,0.1586987698435862,0.407312367901839
21,0.9191328182858409,1.0931676661411098,1.5845801093875496,0.31118566920112295,0.3666998956807532,0.9762299865517144,1.3203692363634905,0.5706280672676514
22,1.086791288387532,0.0,1.404659947936693,0.8854408168003688,0.042866265811774856,0.28226981695249215,0.3357269716046727,0.10128990831823732
23,0.08643276508006671,1.1037601938889579,0.1452284646351242,0.9191328164739943,0.5814935288885045,0.036364124754123636,0.24081524476438845,0.28640791452385556
24,0.40731236667313053,0.03507563862332279,0.4130395307221213,0.33572696830671495,0.10128990854880351,0.011592978868504668,0.6278178114876235,0.33830144861167905
25,0.03507563854120028,0.21175985044638634,0.15245458582380436,0.5874913929228976,0.627817809591539,0.35553677719215415,0.40351743875908397,0.32736743192115003
26,0.0066075306539784325,0.3786766630369376,0.8854408098074453,0.02005275514526244,0.037586272420467415,1.05397302692063,0.3364322549676932,0.1739970157131307
27,0.7861492511265354,0.003054726664966911,0.336432252993613,0.011592978669356288,0.5305165181402043,0.7352521426376812,0.2864079145746418,0.20904414561740495
28,0.0066075306539784325,0.7352521373361242,0.5706280716162114,0.23314442661289092,0.29951269042909,0.7260811260184183,0.16508509586926443,1.3268648665611327
29,0.4398933001156989,0.6024618629107007,1.086791299520496,0.3333150676599499,0.29951269042909,0.4229984329956212,1.4386773135068356,0.2611019572994309
30,0.8018458730339268,0.726081119913642,0.7107107498254989,0.5137184448159279,0.6563328831402605,0.22947976362669917,0.25574487950888825,0.33830144861167905
31,1.5845801095722478,1.455451723616755,0.1599988801447674,0.2170908625254953,0.02005275570978573,1.4046599360142316,0.6058735271945057,0.35553677700976416
32,0.3273674374274568,0.5205927603384651,0.5814935266434865,0.1213288576142675,0.5137184414679119,0.15999888024488898,0.08319813614161972,0.3600891787717556
33,0.1500241050706531,0.3273674360146373,1.5845801093875496,0.23993155678136222,1.1206551878131885,1.1037601868369573,1.0931676545915416,0.15869876984342984
34,0.7352521359946071,1.1037601938889579,0.35675532181398595,0.30548663780507174,0.939417837769071,0.2539387702203931,0.3364322549676932,0.41422908547942616
35,0.0831981366477583,1.0896551867073565,1.0931676603507638,0.8018458679432098,0.23314443128920193,0.6563328820568847,0.2694068939379087,0.6058735271934181
36,0.7107107442559257,0.479883441837961,0.8854408098074453,1.0539730115925168,0.010639235693533478,0.21709086612995668,1.120655186110017,0.3786766696363702
37,0.23314442618211542,0.3672192937010703,0.22529605384265644,0.7729419883452758,1.455451743960955,0.7352521426376812,0.9394178340733718,0.32736743192115003
38,0.0,0.8780663903172978,2.2483250751325548,0.055435469532864184,0.1962530687416128,1.1037601868369573,0.33331507646000247,0.2611019572994309
39,0.6024618615860576,0.03816660421420658,0.3600891768624766,0.9944775557281942,0.3786766743381695,0.9703539682365814,0.25393877035470835,1.0870592815576097
40,0.09005099326544073,0.7166179261251433,0.9703539731256404,0.0,0.4398933177192441,0.2521230717123755,0.38526723949019465,0.2663762358152831
41,0.0,0.2539387724650915,0.03816660371858159,0.35553677413166707,1.9761493243237374,0.33572697197068263,1.028966773535706,0.7095555168242252
42,0.2521230737325959,0.03636412421185875,0.16625335242195488,0.37987502656018096,0.4798834466687642,0.3749122764692465,1.4046599399317161,0.0
