,0,1,2,3
0,0.6302212801451816,0.31459837867950124,0.054959501498650906,0.11247303249491195
1,0.0,1.5177379902919763,0.668222349260791,0.21900980626395808
2,0.01121582839391145,0.6420021104040408,1.4026326410995416,0.6280190290470281
3,0.7496732550437135,0.8906191658786872,0.09938821532918296,0.19013368806605274
4,0.2606255227727842,0.39625624001481174,0.7506872698857918,1.561064389116212
5,0.2185965244116963,0.6280190035449698,0.2961385843475133,0.005343234781668187
6,0.41863196804283276,0.30578861470094426,0.3077514030209586,0.758182503946356
7,0.358062259765447,0.2597795818065857,0.2384375731510325,0.01121582841924223
8,0.69114230718137,1.2713001897511549,0.011215828419242272,0.017706825880472066
9,0.1202871287988935,1.144817151555007,1.333892993296963,0.3330733638346458
10,0.49164117885270797,0.7011051803942729,0.19572851010915768,0.45192992034276114
11,0.17101149844385322,0.9114084862349826,0.6256771721074518,0.8931443554430112
12,0.04963679093075006,0.5151064000866358,0.49164133682833494,0.39625620559019137
13,0.16963009560157172,2.4018317339203437,0.1435417170468351,0.26062556668256237
14,0.17555226384941847,0.012126205900842655,0.13844616748542699,1.7353852090386526
15,1.4752498059721564,1.383462364493913,0.0,0.08829695272350944
16,0.16952541435931856,0.7224684643310424,0.017706825880472364,0.04653045077749411
17,0.7496732550437135,1.5177379902919763,0.5151064000895111,0.7506872698859882
18,0.25977959566395586,1.2636159927133073,0.49164133682833494,1.0830187551928614
19,0.17714004221033522,1.383462364493913,0.5765136617905877,0.2982549377892547
20,0.4384868744343093,0.005343233378480912,0.44524822109762324,0.19456805465554347
21,0.29104574885162415,0.17555229043383772,0.4451681869132903,0.34238922334032956
22,0.34238916435249056,0.15588808633958184,0.7496734122300642,1.3834623645102793
23,0.0,1.3251070738621735,0.29388078004190543,0.03765015494783671
24,0.16952541435931856,0.16952543224118252,0.7962347533046371,0.7506872698859882
25,0.7992409967229651,0.6376875248930822,1.1448171240418,0.30830137733041985
26,1.3834623644846291,0.2876195208784646,0.18379196311914936,0.5765136617905969
27,1.1200279468770875,0.771635039981397,0.1435417170468351,0.6376875784947648
28,0.41863196804283276,0.1710114986060945,0.454046085479026,0.6398315087618458
29,0.3392296842823512,0.7742665916208901,0.8830616771903247,0.21785812837301186
30,0.0,0.13844615492604778,0.29388078004190543,2.401831739466561
31,0.24007617545946613,0.23411471783188456,1.0453478078228229,0.13419060274929395
32,0.4486732986183637,0.45557238120652455,0.7074711183106752,1.561064389116212
33,1.4752498059721564,0.17714003557623847,0.31459837933039364,0.7992409900201607
34,0.722468505961009,0.7581825065124922,0.005343234781671856,0.003537206483381508
35,0.13419060274809683,1.0082364995801283,0.8708415553836266,0.43256103603525353
36,1.1059288917337182,0.08829692953584026,0.29900599049901155,0.3362925894131197
37,1.5177380000747027,0.44516819731326723,0.1696300962041385,0.21859652584109063
38,0.627471400756609,1.5610644071978865,0.7011051405291494,0.0207118305043915
39,1.0830187525315147,0.4186319650791755,0.029406152273781606,0.8906191658886957
40,0.19015981775439408,0.7742665916208901,1.0830187551928658,0.3951969585816283
41,0.6398315074579627,1.2636159927133073,0.1771400240721989,0.11247303249491195
42,0.49164117885270797,0.0,0.23411471886623555,0.19456805465554347
43,0.21785803817036006,0.41102669721211377,0.3124746715473617,0.11247303249491195
44,0.2185965244116963,1.7522868968272247,0.6302212404198224,0.029406152273761414
45,0.6682224238652306,0.0,0.11247303249488251,0.3082154020747103
46,0.21900974988072053,0.6205924843553143,0.1771400240721989,0.177140024072229
47,0.16952541435931856,0.2876195208784646,1.3251069750616464,0.8931443554430112
48,0.40881075857541826,0.2961385843436921,2.4018317328814685,0.9114085636620803
49,0.23411471723608646,1.3338929872115388,0.8906191658886958,1.3834623645102793
50,0.21785803817036006,1.3251070738621735,0.0,0.34238922334032956
51,0.22831995569386906,0.17555229043383772,0.29900599049901155,1.1357370025708293
52,0.0,0.6376875248930822,0.5093723987944679,1.333892993296947
53,0.2636635729550467,1.1059289379478754,0.1771400240721989,0.452210777162203
54,0.6484407075648186,2.4018317273331578,0.5151064000895111,0.08829695272350944
55,0.23411471723608646,0.26062553883218326,1.3834623645102793,0.011598433500380107
56,1.2636160076256497,0.19115951287410854,2.4018317328814685,0.28761952223588216
57,0.7716350396175966,0.1134143110237466,0.691142436769261,0.6205924876327166
58,1.0155441096571778,2.069210846863399,1.263615966856304,0.177140024072229
59,0.29104574885162415,1.1059289379478754,0.39625620559010116,1.333892993296947
60,1.144817167421187,0.7742665916208901,0.3083013773304199,0.0207118305043915
61,0.41863196804283276,1.0082364995801283,0.35806225977235207,2.4018317328814542
62,0.0,0.012126205900842655,0.18758633805951164,0.30830137733041985
63,0.21785803817036006,0.005343233378480912,0.40881075880051737,1.0082365010760563
64,0.19115951287271496,0.452210781536871,0.22831993501785675,0.707471118310715
65,0.17555226384941847,0.7506873448959507,0.23411471886623555,0.45192992034276114
66,1.1267525063582935,0.19456805339373423,1.7522868696907175,1.5197666512972277
67,0.11341431186119737,0.9746699836706052,1.1448171240418,0.08829695272350944
68,0.7496732550437135,0.19572846497180924,0.26366357381750716,0.3968322994664243
69,0.4555723904016849,0.022243400305984633,0.7716350406129402,0.2990059904988888
70,0.17555226384941847,0.39625624001481174,0.4555723652611472,0.394567560039275
71,0.46909155780317124,0.33307332494541514,0.09938821532918296,0.19456805465554347
72,0.19015981775439408,0.2283199481313495,0.5151064000895111,0.0
73,0.41863196804283276,0.7506873448959507,0.28761952223588566,0.09938821532918289
74,0.29104574885162415,0.6484407203428697,0.44524822109762324,0.11247303249491195
75,0.40881075857541826,0.29388072623187106,0.13844616748542699,1.0155442641109973
76,0.6256770728821127,0.4186319650791755,0.33307336383474756,0.2982549377892547
77,0.00353720648331008,0.3968322579789471,1.1448171240418,0.45192992034276114
78,0.012126206599577024,0.11247304373341069,0.11247303249488251,0.7992409900201607
79,0.06819521405670587,0.31459837867950124,2.069210851828739,1.561064389116212
