,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1.775297134568464,0.22173305589888564,0.3089518338370407,0.8962289015018351,0.16437900696137564,0.3440114834717061,0.1371718009520381,0.14661251626174301,0.6074661491078398,0.6338863886925193,0.28435534897474146,1.389723147537329,1.7772140051761613,0.44095619354038623
1,0.09857713125264107,0.11617070375474135,0.886634444372246,0.22843727312294787,1.3889533567363455,0.5843533613900778,0.7777527200637954,0.15684632437660134,0.08481975083041102,0.12721699785477567,0.09853449126723185,0.46038669877118815,0.1968502773664761,0.4894997809323494
2,0.13717176282243215,0.4408505033251847,0.5851833431237315,1.1305544585044713,0.48943957791257625,0.007911760941251591,0.37788611776184733,0.3271075334592223,0.13717183367738187,1.1592477091936015,0.18510592287564004,0.14668330706172836,0.26556330903409364,0.8820388189110421
3,0.2799735447418776,0.44685217274397626,0.44087456588105184,1.071656352587457,0.12274104182315551,0.16440855320532324,1.0410769121729495,1.2157434130846079,0.20824892178873255,0.5222879936618667,0.4410243970835115,0.3521113294006137,0.26556330903409364,0.7542077623073885
4,0.286994939941541,0.0,0.19685019305149892,0.08118360759407067,1.2881210949570787,0.2984047142327706,0.227200495787398,0.777809883444903,0.18908433147687406,0.5852000476540716,0.2271948433818454,0.19685027980479441,1.3223238799076404,0.4894997809323494
5,0.32695953728043176,0.24869661202545443,0.023798053626566052,0.0,0.8115175480203111,0.6684208126955553,1.0565813663054342,0.6338773891728868,0.39494096426005554,0.6074647180309181,0.3626188081302865,0.3438183175334827,0.5851876013702071,0.013421253838102793
6,0.3599244562324265,0.039536276882388165,0.6588282458959897,0.4408473692002207,0.39969382048750524,0.3595988208613253,0.2844159792210947,0.12272753349376049,0.44665842619248175,0.007913196895996932,0.7868101656931632,0.32908431844859753,0.3289491636207027,0.13717185300880538
7,0.32559014400757696,0.13717176006882614,0.39487057799183445,1.7757474588356257,0.18515261053975,0.28396252900639596,0.16350271204950526,0.7425878521322792,0.8492308366991853,0.8680806825079517,1.113493524610498,0.20132557125195,0.2284373924146529,0.22998540480219445
8,0.26564227341871316,0.12716392378731942,0.6340624153406552,0.0365122796571875,0.35954057375492565,0.16440855320532324,0.18908429137813784,0.039565396949466286,0.8680115446615636,0.18038258894522935,0.3089290621709084,1.7763607341952252,0.18722751669399887,0.052887697878013146
9,0.20408839312983035,0.561313540114595,0.9395448000076458,0.46878334921736114,0.6684181396298015,1.3891662021690871,1.0590150295150476,0.9393913153000375,0.542868743304851,0.1968502498239925,0.29647849976284646,0.1643428669930234,1.215550398018375,0.7014469647036979
10,0.3934700449141866,0.2839321859324917,0.24904824539808845,1.2403122932823656,0.22946766340982425,0.16349924030766153,1.2882348719188788,1.77585236103635,0.29841473630115656,0.3934463943059325,0.34392151074756266,0.44098197418305235,0.12699832465401759,1.239538299220598
