,reserve,energy
0,3.4911689604697362,-0.04389617856192929
1,3.539237318755645,-0.0439015085138964
2,3.5382269224662757,-0.04390270209027436
3,3.537293243765058,-0.043901573652769366
4,3.535252674633459,-0.04390273552917978
5,3.5278917673904906,-0.04390269518676482
6,2.9600175437703116,-0.0439018484084891
7,3.5317471270388667,-0.04390162324806546
8,3.4852117631591772,-0.043896853993101836
9,3.5319960721635386,-0.0439016179956212
