,0
0,48.94511945338989
1,48.92813443054686
2,48.95571904047485
3,48.970902401623974
4,48.97540747602338
5,48.95251689131347
6,48.96549372341699
7,48.976046424040916
8,48.94900945204294
9,48.97877000860754
10,48.96631712549036
11,48.973302907932606
12,48.95040017477018
13,48.975544356246154
14,1777.4133860232032
