,reserve,energy
0,6.966704840411923,-1.6383602248568065
1,6.966704840410849,-1.6383602254628622
2,6.966704840416446,-1.6383602253068141
3,6.9667048404040886,-1.6383602243047743
4,6.966704840397065,-1.638360223744245
5,6.966704840397066,-1.6383602237445092
