,reserve,energy
0,7.833369208794821,-1.4552228983564786
1,7.833371340185429,-1.4552227600730623
2,7.833373952986723,-1.4552227141233711
3,7.833598079141611,-1.455222996940754
4,7.833381694791356,-1.4552227411935235
5,7.833379916334833,-1.4552227897864896
6,7.8333795715596155,-1.4552228142649906
7,7.833379573215429,-1.4552228142556523
