,reserve,energy
0,6.700972962536157,-1.0639021849188532
1,6.700998510379297,-1.0639022178135318
2,6.701027596307619,-1.0639022501761812
3,6.701240985684353,-1.0639021651378857
4,6.701100620650895,-1.0639023232574898
5,6.701088046906306,-1.0639022990655778
6,6.7010847951361745,-1.0639022867083665
7,6.701084793676914,-1.0639022867284038
